v8-version,8,4,371,19,-node.18,0
code-creation,Builtin,3,3699,0x13c8820,12,DatePrototypeSetSeconds
code-creation,Builtin,3,3705,0x13c8840,12,DatePrototypeSetTime
code-creation,Builtin,3,3711,0x13c8860,12,DatePrototypeSetUTCDate
code-creation,Builtin,3,3717,0x13c8880,12,DatePrototypeSetUTCFullYear
code-creation,Builtin,3,3723,0x13c88a0,12,DatePrototypeSetUTCHours
code-creation,Builtin,3,3729,0x13c88c0,12,DatePrototypeSetUTCMilliseconds
code-creation,Builtin,3,3735,0x13c88e0,12,DatePrototypeSetUTCMinutes
code-creation,Builtin,3,3741,0x13c8900,12,DatePrototypeSetUTCMonth
code-creation,Builtin,3,3747,0x13c8920,12,DatePrototypeSetUTCSeconds
code-creation,Builtin,3,3753,0x13c8940,12,DatePrototypeToDateString
code-creation,Builtin,3,3759,0x13c8960,12,DatePrototypeToISOString
code-creation,Builtin,3,3765,0x13c8980,12,DatePrototypeToUTCString
code-creation,Builtin,3,3770,0x13c89a0,12,DatePrototypeToString
code-creation,Builtin,3,3776,0x13c89c0,12,DatePrototypeToTimeString
code-creation,Builtin,3,3787,0x13c89e0,12,DatePrototypeToJson
code-creation,Builtin,3,3795,0x13c8a00,12,DateUTC
code-creation,Builtin,3,3801,0x13c8a20,12,ErrorConstructor
code-creation,Builtin,3,3809,0x13c8a40,12,ErrorCaptureStackTrace
code-creation,Builtin,3,3816,0x13c8a60,12,ErrorPrototypeToString
code-creation,Builtin,3,3823,0x13c8a80,12,FunctionConstructor
code-creation,Builtin,3,3830,0x13c8aa0,64,FunctionPrototypeApply
code-creation,Builtin,3,3836,0x13c8b00,12,FunctionPrototypeBind
code-creation,Builtin,3,3843,0x13c8b20,896,FastFunctionPrototypeBind
code-creation,Builtin,3,3850,0x13c8ec0,47,FunctionPrototypeCall
code-creation,Builtin,3,3857,0x13c8f00,351,FunctionPrototypeHasInstance
code-creation,Builtin,3,3864,0x13c9060,12,FunctionPrototypeToString
code-creation,Builtin,3,3871,0x13c9080,205,CreateIterResultObject
code-creation,Builtin,3,3878,0x13c9160,830,CreateGeneratorObject
code-creation,Builtin,3,3885,0x13c94a0,12,GeneratorFunctionConstructor
code-creation,Builtin,3,3893,0x13c94c0,516,GeneratorPrototypeNext
code-creation,Builtin,3,3900,0x13c96e0,524,GeneratorPrototypeReturn
code-creation,Builtin,3,3907,0x13c9900,528,GeneratorPrototypeThrow
code-creation,Builtin,3,3914,0x13c9b20,12,AsyncFunctionConstructor
code-creation,Builtin,3,3921,0x13c9b40,61,GetIteratorWithFeedbackLazyDeoptContinuation
code-creation,Builtin,3,3929,0x13c9b80,12,GlobalDecodeURI
code-creation,Builtin,3,3936,0x13c9ba0,12,GlobalDecodeURIComponent
code-creation,Builtin,3,3943,0x13c9bc0,12,GlobalEncodeURI
code-creation,Builtin,3,3950,0x13c9be0,12,GlobalEncodeURIComponent
code-creation,Builtin,3,3957,0x13c9c00,12,GlobalEscape
code-creation,Builtin,3,3964,0x13c9c20,12,GlobalUnescape
code-creation,Builtin,3,3971,0x13c9c40,12,GlobalEval
code-creation,Builtin,3,3977,0x13c9c60,145,GlobalIsFinite
code-creation,Builtin,3,3984,0x13c9d00,137,GlobalIsNaN
code-creation,Builtin,3,3991,0x13c9da0,12,JsonParse
code-creation,Builtin,3,3998,0x13c9dc0,12,JsonStringify
code-creation,Builtin,3,4005,0x13c9de0,3737,LoadIC
code-creation,Builtin,3,4012,0x13cac80,3213,LoadIC_Megamorphic
code-creation,Builtin,3,4019,0x13cb920,3265,LoadIC_Noninlined
code-creation,Builtin,3,4026,0x13cc600,52,LoadICTrampoline
code-creation,Builtin,3,4033,0x13cc640,52,LoadICTrampoline_Megamorphic
code-creation,Builtin,3,4040,0x13cc680,6972,KeyedLoadIC
